user_id_order,isbn_id,rating,book_title,book_author,year_of_publication,publisher,isbn,user_id
3,4583,0,"Matter Of Time (Harlequin Intrigue, No 37)",Deborah Joyce,1986,Harlequin,373220375,278418
3,4584,0,"Mystery Train (Harlequin Intrigue, No 45)",Lynn Turner,1986,Harlequin,373220456,278418
3,4585,0,"Unwitting Accomplice (Harlequin Intrigue, No 68)",Tina Vasilos,1987,Harlequin,373220685,278418
3,4586,0,"Taste Of Death (Harlequin Intrigue, No 128)",M.J. Rodgers,1989,Harlequin,373221282,278418
3,4587,0,"Street Of Dreams (Intrigue, No 129)",John Leslie,1989,Harlequin,373221290,278418
3,4588,0,"Jigsaw (Harlequin Intrigue, 133)",Margaret St. George,1990,Harlequin,373221339,278418
3,4589,0,Under the Knife (Harlequin Intrigue # 136),Tess Gerritsen,1990,Harlequin,373221363,278418
3,4590,0,"Deja Vu (Harlequin Intrigue, No 142)",Laura Pender,1990,Harlequin,373221428,278418
3,4591,0,"Falcon'S Cry (Harlequin Intrigue, No 144)",Leona Karr,1990,Harlequin,373221444,278418
3,4592,0,"Double Dare (Harlequin Intrigue, No 159)",Robin Francis,1991,Harlequin,373221592,278418
3,4593,0,"No Holds Barred (Harlequin Intrigue, No 165)",Patricia Rosemoor,1991,Harlequin,373221657,278418
3,4594,0,"Deadly Secrets (Harlequin Intrigue, No 22210)",Charles Hampden-Turner,1992,Harlequin,373222106,278418
3,4595,0,"Liars Game (Harlequin Intrigue, No 22211)",Vickie York,1992,Harlequin,373222114,278418
3,4596,0,"Shadow Of The Wolf (Harlequin Intrigue, No 22217)",Aimee Thurlo,1993,Harlequin,373222173,278418
3,4597,0,"Darkness At Cottonwood Hall (Harlequin Intrigue, No 22218)",Madelyn Sanders,1993,Harlequin,373222181,278418
3,4598,0,"Bittersweet Legacy (Harlequin Intrigue, No 221)",Jenna Ryan,1993,Harlequin,373222211,278418
3,4599,0,"Cat And Mouse (Harlequin Intrigue, No 222)",Dawn Stewardson,1993,Harlequin,037322222X,278418
3,4600,0,"Dead Magnolias (Harlequin Intrigue, No 226)",M.L. Gamble,1993,Harlequin,373222262,278418
3,4601,0,"Hoodwinked (Harlequin Intrigue, No 229)",Caroline Burnes,1993,Harlequin,373222297,278418
3,4602,0,"Abandoned (Harlequin Intrigue, No 231)",Vickie York,1993,Harlequin,373222319,278418
3,4603,0,"Dead Heat (Harlequin Intrigue, No 22243)",Patricia Rosemoor,1993,Harlequin,373222432,278418
3,4604,0,"Fantasy Man (Harlequin Intrigue, No 22244)",Sharon Green,1993,Harlequin,373222440,278418
3,4605,0,"Spirit Warrior (Harlequin Intrigue, No 246)",Aimee Thurlo,1993,Harlequin,373222467,278418
3,4606,0,"Blood Ties (Harlequin Intrigue, No 247)",Laurel Pace,1993,Harlequin,373222475,278418
3,4607,0,"Midnight Masque (Harlequin Intrigue, 251)",Jenna Ryan,1993,Harlequin,373222513,278418
3,4608,0,"Fright Night (Harlequin Intrigue, 252)",Mark Stevens,1993,Harlequin,373222521,278418
3,4609,0,"His Brother'S Keeper (Harlequin Intrigue, No 264)",Gay Cameron,1994,Harlequin,373222645,278418
3,4610,0,"Kid Who Stole Christmas (Harlequin Intrigue, No 303)",Mark Stevens,1994,Harlequin,037322303X,278418
3,4611,0,"Key West Heat (Harlequin Intrigue, No 324)",Alice Orr,1995,Harlequin,373223242,278418
3,4612,0,"Spencer'S Shadow  (The Spencer Brothers) (Harlequin Intrigue, No 387)",Laura Gordon,1996,Harlequin,373223870,278418
3,4613,0,"Valentine Hostage (Eyewitness) (Harlequin Intrigue, No 406)",Dawn Stewardson,1997,Harlequin,373224060,278418
3,4614,0,"Lover Unknown  (Lawman) (Harlequin Intrigue, No 413)",Shawna Delacorte,1997,Harlequin,373224133,278418
3,4615,0,"Her Hero (Four Winds) (Harlequin Intrigue, No 441)",Aimee Thurlo,1997,Harlequin,373224419,278418
3,4616,0,"Heart Of The Night (Harlequin Intrigue, No 442)",Jim Wilson,1997,Harlequin,373224427,278418
3,4617,0,"Familiar Fire (Fear Familiar Mystery) (Harlequin Intrigue, No 452)",Caroline Burnes,1997,Harlequin,373224524,278418
3,4618,0,"Ransom My Heart (Home To Texas) (Harlequin Intrigue, No 461)",Jim Wilson,1998,Harlequin,373224613,278418
3,4619,0,"Lone Star Lawman (The Cowboy Code) (Harlequin Intrigue, No. 505)",Joanna Wayne,1999,Harlequin,373225059,278418
3,4620,0,"Bride'S Protector  (Men Of Mystery) (Harlequin Intrigue, No. 509)",Jim Wilson,1999,Harlequin,373225091,278418
3,4621,0,"Lover Stranger  (A Memory Away ...) (Harlequin Intrigue, No. 511)",Mark Stevens,1999,Harlequin,373225113,278418
3,4622,0,"Bodyguard  (Elk River, Colorado) (Harlequin Intrigue, No. 514)",Sheryl Lynn,1999,Harlequin,373225148,278418
3,4623,0,"Woman Of Mystery  (A Memory Away ...) (Harlequin Intrigue, No. 515)",Charlotte Douglas,1999,Harlequin,373225156,278418
3,4624,0,"Bride'S Secret (Harlequin Intrigue, No. 524)",Adrianne Lee,1999,Harlequin,373225245,278418
3,4625,0,"Midnight Caller (Harlequin Intrigue, No. 534)",Rebecca York,1999,Harlequin,373225342,278418
3,4626,0,"Each Precious Hour: The McCord Family Countdown (Harlequin Intrigue, 541)",Jim Wilson,1999,Harlequin,373225415,278418
3,4627,0,"Landry's Law (Harlequin Intrique, 545)",Kelsey Roberts,1999,Harlequin,373225458,278418
3,4628,0,"Captured By A Sheikh (Harlequin Intrigue, 550)",Dan Diamond,2000,Harlequin,373225504,278418
3,4629,0,"Night Without End (A Memory Away...) (Harlequin Intrigue, 552)",Susan Kearney,2000,Harlequin,373225520,278418
3,4630,0,"Secret Admirer (Gallagher Justice) (Intrigue, 553)",Mark Stevens,2000,Harlequin,373225539,278418
3,4631,0,"Texas Midnight (Intrigue, 554)",Caroline Burnes,2000,Harlequin,373225547,278418
3,4632,0,"Love At First Sight (Intrigue, 555)",B. J. Daniels,2000,Harlequin,373225555,278418
3,4633,0,Protecting His Own (Harlequin Intrigue 562),Molly Rice,2000,Harlequin,373225628,278418
3,4634,0,"Urgent Vows (Intrigue, 571)",Joyce Sullivan,2000,Harlequin,373225717,278418
3,4635,0,Blackmailed Bride (Harlequin Intrigue 575),Sylvie Kurtz,2000,Harlequin,037322575X,278418
3,4636,0,Inadmissible Passion (Harlequin Intrigue #579),Ann Voss Peterson,2000,Harlequin,373225792,278418
3,4637,0,"Little Boy Lost (Secret Identity) (Intrigue, 580)",Adrianne Lee,2000,Harlequin,373225806,278418
3,4638,0,"Her Mysterious Stranger : Secret Identity (Intrigue, 587)",Debbi Rawlins,2000,Harlequin,373225873,278418
3,4639,0,"Little Boys Blue (The Sutton Babies) (Intrigue, 590)",Susan Kearney,2000,Harlequin,373225903,278418
3,4640,0,"Lullaby And Goodnight (The Sutton Babies) (Harlequin Intrigue, No 594)",Susan Kearney,2000,Harlequin,373225946,278418
3,4641,0,"Tall, Dark And Wanted (Harlequin Intrigue, No 596)",Cyndi Hayes,2000,Harlequin,373225962,278418
3,4642,0,"Bodyguard'S Baby (Top Secret Babies) (Harlequin Intrigue, No 597)",Simon Webb,2001,Harlequin,373225970,278418
3,4643,0,Bayou Blood Brothers: Tyler/Nick/Jules (Harlequin Intrigue 606),Rebecca York,2001,Harlequin,373226063,278418
3,4644,0,"Familiar Lullaby (Fear Familiar) (Harlequin Intrigue, No 614)",Caroline Burnes,2001,Harlequin,373226144,278418
3,4645,0,"His Only Desire (Double Exposure) (Intrigue, 627)",Adrianne Lee,2001,Harlequin,373226276,278418
3,4646,0,"Someone To Protect Her (Montana Confidential) (Harleguin Intrigue, No. 629)",Patricia Rosemoor,2001,Harlequin,373226292,278418
3,4647,0,"Never Alone (43 Light Street/Mine To Keep) (Harlequin Intrigue, No. 633)",Rebecca York,2001,Harlequin,373226330,278418
3,4648,0,"Licensed To Marry (Montana Confidential) (Harlequin Intrigue, No. 638)",Charlotte Douglas,2001,Harlequin,373226381,278418
3,4649,0,"Hidden Hearts (Hide And Seek) (Harlequin Intrigue, No. 640)",Susan Kearney,2001,Harlequin,373226403,278418
3,4650,0,"Solitary Soldier (A Colby Agency Case) (Harlequin Intrigue, No. 646)",Debra Webb,2002,Harlequin,373226462,278418
3,4651,0,"In The Blink Of An Eye (The Taylor Clan) (Harlequin Intrigue, No. 651)",Julie Miller,2002,Harlequin,373226519,278418
3,4652,0,"Operation: Reunited (Harlequin Intrigue, No. 655)",Linda Johnston,2002,Harlequin,373226551,278418
3,4653,0,"Personal Protector (Colby Agency) (Harlequin Intrigue Series, No. 659)",Debra Webb,2002,Harlequin,373226594,278418
3,4654,0,"Physical Evidence  (Colby Agency) (Harlequin Intrigue, No. 671)",Debra Webb,2002,Harlequin,373226713,278418
3,4655,0,"When Lightning Strikes  (Sign Of The Gray Wolf) (Harlequin Intrigue, No. 677)",Aimee Thurlo,2002,Harlequin,373226772,278418
3,4656,0,"Mr Angel (Silhouette Special Edition, No 1002)",Beth Henderson,1995,Silhouette,373240023,278418
3,4657,0,"Buchanan'S Bride (Buckles &amp; Broncos) (Silhouette Special Edition, No 1012)",Pamela Toth,1996,Silhouette,373240120,278418
3,4658,0,Sisters (That Special Woman) (Silhouette Special Edition No 1015),Penny Richards,1996,Silhouette,373240155,278418
3,4659,0,Buchanan'S Baby (Buckles And Broncos) (Silhouette Special Edition No 1017),Pamela Toth,1996,Silhouette,373240171,278418
3,4660,0,Reformer (The Blackhorn Brotherhood) (Silhouette Special Edition No 1019),Catherine Whitney,1996,Silhouette,373240198,278418
3,4661,0,"Bride For Luke (Three Brides And A Baby) (Silhouette Special Edition, No 1024)",Jim Alexander,1996,Silhouette,373240244,278418
3,4662,0,"Father Of Her Child (The Baby Bet) (Silhouette Special Edition, No 1025)",Joan Elliott Pickart,1996,Silhouette,373240252,278418
3,4663,0,"On Mother'S Day (Great Expectations) (Silhouette Special Edition, No 1029)",Andrea Edwards,1996,Silhouette,373240295,278418
3,4664,0,"Rainsinger (Silhouette Special Edition, No 1031)",Ruth Wind,1996,Silhouette,373240317,278418
3,4665,0,"Meggie'S Baby (That Special Woman, Baby Arch) Rita Winner (Silhouette Special Edition, No 1039)",Cheryl Reavis,1996,Silhouette,373240392,278418
3,4666,0,"No Less Than A Lifetime (Jones Gang) (Silhouette Special Edition, No 1040)",Christine Rimmer,1996,Silhouette,373240406,278418
3,4667,0,"Full Time Father (Hometown Heartbreakers, Baby Arch) (Silhouette Special Edition, No 1042)",Susan Mallery,1996,Silhouette,373240422,278418
3,4668,0,"Daddy Of The House  (Parenthood) (Silhouette Special Edition, No 1052)",Catherine Whitney,1996,Silhouette,037324052X,278418
3,4669,0,"Cowboy Is Forever (Silhouette Special Edition, No 1055)",Shirley Larson,1996,Silhouette,373240554,278418
3,4670,0,"Wolf And The Woman'S Touch (Silhouette Special Edition, No 1056)",Ingrid Weaver,1996,Silhouette,373240562,278418
3,4671,0,"Mom For Hire (That'S My Baby) (Harlequin Special Edition, No 1057)",Victoria Pade,1996,Silhouette,373240570,278418
3,4672,0,"In A Family Way (Women To Watch) (Harlequin Special Edition, No 1062)",Julia Mozingo,1996,Silhouette,373240627,278418
3,4673,0,"Honeymoon Hotline  (That Special Woman/The Jones Gang) (Harlequin Special Edition, No 1063)",Christine Rimmer,1996,Silhouette,373240635,278418
3,4674,0,"Holly And Mistletoe (Hometown Heartbreakers/Christmas Arch Treatment) (Harlequin Special Edition, No 1071)",Susan Mallery,1996,Silhouette,373240716,278418
3,4675,0,Almost To The Altar (Silhouette Special Edition),Neesa Hart,1996,Silhouette,373240805,278418
3,4676,0,"Please Take Care Of Willie (Cupid'S Little Helpers) (Silhouette Special Edition, No 1101)",Tracy Sinclair,1997,Silhouette,373241011,278418
3,4677,0,"Marriage Material (The Last Roundup) (Silhouette Special Edition, No 1108)",Ruth Wind,1997,Silhouette,373241089,278418
3,4678,0,"Mail - Order Matty (Transformations) (Silhouette Special Edition, No 1113)",Emilee Richards,1997,Silhouette,373241135,278418
3,4679,0,"He'S Got His Daddy'S Eyes  (That'S My Baby) (Harlequin Special Edition, No 4129)",Lois Faye Dyer,1997,Silhouette,373241291,278418
3,4680,0,"Christmas Magic  (Christmas Arch) (Harlequin Special Edition, No 1144)",Andrea Edwards,1997,Silhouette,373241445,278418
3,4681,0,"Millionaire'S Baby (Harlequin Special Edition, No 1145)",Phyllis Halldorson,1997,Silhouette,373241453,278418
3,4682,0,"Marriage By Necessity (Conveniently Yours) (Harlequin Special Edition, No 1161)",Christine Rimmer,1998,Silhouette,373241615,278418
3,4683,0,"Mail - Order Mix Up (Silhouette Special Edition , No 1197)",Pamela Toth,1998,Silhouette,373241976,278418
3,4684,0,"Anything Any Time Any Place (Silhouette Special Edition, 1227)",Lucy Gordon,1999,Silhouette,373242271,278418
3,4685,0,"Baby Due Date (Silhouette Special Edition, 1260)",Teresa Carpenter,1999,Silhouette,373242603,278418
3,4686,0,"Make Way For Babies! (So Many Babies) (Special Edition, No 1317)",Laurie Paige,2000,Silhouette,373243170,278418
3,4687,0,"Man Alone (Morgans Mercenaries: Maveric Hearst, 50th Book) (Special Edition, 1357)",Lindsay McKenna,2000,Silhouette,037324357X,278418
3,4688,0,"Rancher Next Door (Lone Star Canyon) (Special Edition, 1358)",Susan Mallery,2000,Silhouette,373243588,278418
3,4689,0,"Unexpectedly Expecting ! (Lone Star Canyon) (Silhouette Special Edition, No 1370)",Susan Mallery,2001,Silhouette,373243707,278418
3,4690,0,Man With A Mission (Morgans Mercenaries: Maverick Hearts) (Silhouette Special Edition),Lindsay McKenna,2001,Silhouette,373243766,278418
3,4691,0,"Her Unforgettable Fiance (Silhouette Special Edition, No 1381)",Allison Leigh,2001,Silhouette,373243812,278418
3,4692,0,"Love Beyond Words (50th Book) (Silhoette  Special Edition, No 1382)",Janet Woods,2001,Silhouette,373243820,278418
3,4693,0,"Home At Last (Silhouette Special Edition, No 1386)",Laurie Campbell,2001,Silhouette,373243863,278418
3,4694,0,"Ties That Bind (A Family Bond) (Silhouette Special Edition, No 1395)",Ginna Gray,2001,Silhouette,373243952,278418
3,4695,0,"Something To Talk About (The Windraven Legacy) (Silhouette Special Edition, No 1396)",Laurie Paige,2001,Silhouette,373243960,278418
3,4696,0,"Force Of Nature (The Westmoreland Diaries) (Silhouette Special Edition, No. 1461)",Peggy Webb,2002,Silhouette,373244614,278418
3,4697,0,"Dakota Bride (Silhouette Special Edition, No. 1463)",Wendy Warren,2002,Silhouette,373244630,278418
3,4698,0,"A Baby For Emily (Silhouette Special Edition, No. 1466)",Ginna Gray,2002,Silhouette,373244665,278418
3,4699,0,Spring Fancy,Author Unknown,1984,Harlequin,373251017,278418
3,4700,0,Swept Off Feet,Author Unknown,1984,Harlequin,373251300,278418
3,4701,0,"Face In The Crowd (Harlequin Temptation, No 99)",Shirley Larson,1986,Harlequin,373251998,278418
3,4702,0,"Christmas In April (Harlequin Temptation, No 233)",Suzanne Simmons Guntrum,1986,Harlequin,373252331,278418
3,4703,0,"Easy Does It (Harlequin Temptation, No 359)",Pamela Toth,1991,Harlequin,373254598,278418
3,4704,0,"Loved By The Best (Harlequin Temptation, No 366)",Mary Tate Engels,1991,Harlequin,373254660,278418
3,4705,0,Designs On Love (Harlequin Temptation 400),Gina Wilkins,1992,Harlequin,373255004,278418
3,4706,0,Flyboy (Harlequin Temptation No. 444),Janice Kaiser,1993,Harlequin,373255446,278418
3,4707,0,"Just Another Pretty Face (Hollywood Dynasty) (Harlequin Temptation, No 459)",Candace Schuler,1993,Harlequin,373255594,278418
3,4708,0,"Personal Touch (Harlequin Temptation, No 497)",Candace Schuler,1994,Harlequin,373255977,278418
3,4709,0,"Plain Jane'S Man (Harlequin Temptation, No 507)",Kristine Rolofson,1994,Harlequin,373256078,278418
3,4710,0,"Star (Harlequin Temptation, No 508)",Janice Kaiser,1994,Harlequin,373256086,278418
3,4711,0,"Twelve Gifts Of Christmas (Harlequin Temptation, No 518)",Rita Clay Estrada,1994,Harlequin,373256183,278418
3,4712,0,"Strong, Silent Type (Bachelor Arms) (Harlequin Temptation, No 529)",Kate Hoffmann,1995,Harlequin,373256299,278418
3,4713,0,"Valentine Wish (Harlequin Temptation, No 576)",Gina Wilkins,1996,Harlequin,373256760,278418
3,4714,0,"Inconvenient Passion (Harlequin Temptation, No 597)",Debra Carroll,1996,Harlequin,373256973,278418
3,4715,0,"Tempting Tara (Southern Scandals Trilogy) (Harlequin Temptation, No 676)",Gina Wilkins,1998,Harlequin,373257767,278418
3,4716,0,"Cowgirl'S Man (Gone To Texas!) (Temptation, 782)",James Dale,2000,Harlequin,373258828,278418
3,4717,0,Cause And Effect,Ralph M. McInerny,1990,Worldwide Library,373260466,278418
3,4718,0,Grandfather Medicine,Jean Hager,1990,Worldwide Library,373260598,278418
3,4719,0,The Lazarus Tree:  A Maltravers Mystery,Robert Richardson,1995,Worldwide Library,373261667,278418
3,4720,0,Grizzly,Christine Andreae,1996,Worldwide Library,373262027,278418
3,4721,0,Iron Glove,Ronald Tierney,1996,Worldwide Library,373262213,278418
3,4722,0,Deadly Admirer,Christine Green,1996,Worldwide Library,037326223X,278418
3,4723,0,Concrete Pillow,Ronald Tierney,1997,Worldwide Library,373262302,278418
3,4724,0,Caravaggio Books (Kingsford Mystery),Bernard Peterson,1997,Worldwide Library,037326237X,278418
3,4725,0,Genealogy Of Murder (Worldwide Library Mysteries),Lee Martin,1997,Worldwide Library,373262396,278418
3,4726,0,Meadowlark (Worldwide Library Mysteries),Sheila Simonson,1997,Worldwide Library,037326240X,278418
3,4727,0,Death And Faxes,Leslie O'Kane,1997,Worldwide Library,373262485,278418
3,4728,0,Just The Fax Ma'Am,Leslic O'Kane,1997,Worldwide Library,037326254X,278418
3,4729,0,Murder At St Adelaide'S,Gerelyn Hollingsworth,1997,Worldwide Library,373262558,278418
3,4730,0,"Fowl Play (Wwl Mystery , No 273)",Patricia Tichenor Westfall,1998,Worldwide Library,373262736,278418
3,4731,0,Through The Eyes Of The Dead (Wwl Mystery),Fern Michaels,2000,Worldwide Library,373263708,278418
3,4732,0,"Murder, Mayhem And Mistletoe",Terence Faherty,2001,Worldwide Library,373264011,278418
3,4733,0,"Last Cavalier (Silhouette Shadows, No 27001)",Heather Graham Pozzessere,1993,Silhouette,373270011,278418
3,4734,0,"In A Heartbeat (Intimate Moments, 1005)",Carla Cassidy,2000,Silhouette,373270755,278418
3,4735,0,"Mission: Irresistible (Intimate Moments, 1016)",Sharon Sala,2000,Silhouette,373270860,278418
3,4736,0,"Way We Wed (A Year Of Loving Dangerously) (Silhouette Intimate Moments, No 1070)",Pat Warren,2001,Silhouette,373271409,278418
3,4737,0,"Whitelaw'S Wedding (The Protectors) (Silhouette Intimate Moments, No 1075)",Beverly Barton,2001,Silhouette,037327145X,278418
3,4738,0,"Hard To Handle (Charmed And Dangerous) (Silhouette Intimate Moments, No. 1108)",Kylie Brant,2001,Silhouette,373271786,278418
3,4739,0,"IN THE LINE OF FIRE - LONE STAR COUNTRY CLUB (Silhouette Intimate Moments, No. 1138)",Beverly Bird,2002,Silhouette,373272081,278418
3,4740,0,Raw Data,Sally Chapman,1993,Worldwide Library,373280092,278418
3,4741,0,Fourth Of Forever (Harlequin Historical No 221),Mary McBride,1994,Harlequin,373288212,278418
3,4742,0,"Siren'S Call (Destiny'S Women) (Harlequin Historical, No 236)",Merline Lovelace,1994,Harlequin,373288360,278418
3,4743,0,"Tapestry Of Dreams (Harlequin Historical, No 278)",Nina Beaumont,1995,Harlequin,373288786,278418
3,4744,0,"Welshman'S Way (Harlequin Historical, No 295)",Molly Moore,1995,Harlequin,373288956,278418
